service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_duration_days,weekday_service_days,weekend_service_days,total_service_days_per_week,service_pattern
1115,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1116,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1117,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1118,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1119,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1120,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
1121,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
1122,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1123,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1124,1,1,1,1,1,0,1,2026-04-30,2026-12-12,226,5,1,6,Full Week
1125,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1126,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1127,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1128,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1129,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1130,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1131,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1132,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1133,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1134,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1135,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1136,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1137,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1138,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1139,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1140,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1141,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
1142,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1143,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1144,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1145,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1146,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1147,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1148,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1149,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1150,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
1151,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1152,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1153,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1154,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1155,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
1156,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1157,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1158,0,0,0,0,1,1,1,2026-04-30,2026-12-12,226,1,2,3,Full Week
1159,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
1160,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1161,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1162,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1163,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1164,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1165,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1166,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1167,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
1168,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1169,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1170,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1171,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1172,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1173,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1174,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1175,0,0,0,0,1,0,0,2026-04-30,2026-12-12,226,1,0,1,Weekdays Only
1176,1,1,1,1,0,1,1,2026-04-30,2026-12-12,226,4,2,6,Full Week
1177,1,1,1,1,0,0,0,2026-04-30,2026-12-12,226,4,0,4,Weekdays Only
1178,0,0,0,0,1,1,1,2026-04-30,2026-12-12,226,1,2,3,Full Week
1179,0,0,0,0,1,1,1,2026-04-30,2026-12-12,226,1,2,3,Full Week
1180,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
1181,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1182,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1183,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1184,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1185,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1186,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1187,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1188,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1189,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1190,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1191,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1192,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1193,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1194,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1195,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
1196,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1197,1,1,1,1,0,1,1,2026-04-30,2026-12-12,226,4,2,6,Full Week
1198,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1199,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1200,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1201,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1202,0,0,0,0,1,0,0,2026-04-30,2026-12-12,226,1,0,1,Weekdays Only
1203,1,1,1,1,0,0,0,2026-04-30,2026-12-12,226,4,0,4,Weekdays Only
1204,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1205,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1206,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1207,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1208,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1209,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1210,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1211,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1212,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1213,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1214,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1215,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1216,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1217,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1218,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1219,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1220,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1221,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1222,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1223,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1224,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1225,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1226,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1227,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1228,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1229,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1230,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1231,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1232,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1233,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1234,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1235,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1236,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1237,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1238,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1239,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1240,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1241,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1242,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1243,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1244,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1245,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1246,1,1,1,1,0,0,0,2026-04-30,2026-12-12,226,4,0,4,Weekdays Only
1247,0,0,0,0,1,0,0,2026-04-30,2026-12-12,226,1,0,1,Weekdays Only
1248,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
1249,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1250,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1251,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1252,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1253,1,1,1,1,0,0,0,2026-04-30,2026-12-12,226,4,0,4,Weekdays Only
1254,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1255,0,0,0,0,1,0,0,2026-04-30,2026-12-12,226,1,0,1,Weekdays Only
1256,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1257,1,1,1,1,0,0,0,2026-04-30,2026-12-12,226,4,0,4,Weekdays Only
1258,1,1,1,1,0,0,0,2026-04-30,2026-12-12,226,4,0,4,Weekdays Only
1259,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1260,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1261,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1262,0,0,0,0,1,0,0,2026-04-30,2026-12-12,226,1,0,1,Weekdays Only
1263,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1264,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1265,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
1266,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1267,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1268,1,1,1,1,0,0,0,2026-04-30,2026-12-12,226,4,0,4,Weekdays Only
1269,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1270,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1271,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1272,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1273,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1274,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1275,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
1276,1,1,1,1,1,0,1,2026-04-30,2026-12-12,226,5,1,6,Full Week
1277,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1278,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1279,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1280,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1281,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1282,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1283,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1284,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
1285,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1286,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1287,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1288,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1289,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1290,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
1291,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1292,1,1,1,1,1,0,1,2026-04-30,2026-12-12,226,5,1,6,Full Week
1293,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1294,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
1295,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1296,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1297,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1298,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1299,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1300,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1301,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1302,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1303,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1304,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1305,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1306,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1307,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1308,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1309,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1310,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1311,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1312,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1313,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1314,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1315,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1316,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1317,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1318,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1319,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1320,1,1,1,1,0,1,1,2026-04-30,2026-12-12,226,4,2,6,Full Week
1321,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1322,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1323,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1324,1,1,1,1,0,0,0,2026-04-30,2026-12-12,226,4,0,4,Weekdays Only
1325,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1326,0,0,0,0,1,0,0,2026-04-30,2026-12-12,226,1,0,1,Weekdays Only
1327,0,0,0,0,1,1,1,2026-04-30,2026-12-12,226,1,2,3,Full Week
1328,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1329,0,0,0,0,1,0,0,2026-04-30,2026-12-12,226,1,0,1,Weekdays Only
1330,1,1,1,1,0,0,0,2026-04-30,2026-12-12,226,4,0,4,Weekdays Only
1331,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1332,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1333,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1334,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1335,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1336,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1337,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1338,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1339,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1340,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1341,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1342,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1343,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1344,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1345,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1346,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1347,0,0,1,0,0,0,0,2026-04-30,2026-12-12,226,1,0,1,Weekdays Only
1348,1,1,1,1,0,1,1,2026-04-30,2026-12-12,226,4,2,6,Full Week
1349,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1350,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1351,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1352,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1353,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1354,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1355,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1356,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1357,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1358,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
1359,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1360,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1361,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
1362,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
1363,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1364,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1365,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1366,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1367,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1368,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
1369,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1370,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1371,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1372,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1373,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1374,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1375,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1376,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1377,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1378,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1379,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1380,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1381,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1382,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1383,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1384,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1385,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1386,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1387,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1388,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1389,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1390,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1391,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1392,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1393,0,0,0,0,1,0,0,2026-04-30,2026-12-12,226,1,0,1,Weekdays Only
1394,1,1,1,0,0,0,0,2026-04-30,2026-12-12,226,3,0,3,Weekdays Only
1395,1,1,1,0,0,0,1,2026-04-30,2026-12-12,226,3,1,4,Full Week
1396,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1397,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1398,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1399,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1400,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1401,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1402,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1403,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1404,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1405,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1406,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1407,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1408,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1409,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1410,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1411,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1412,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1413,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1414,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1415,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1416,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1417,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1418,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1419,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1420,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1421,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1422,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1423,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1424,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1425,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1426,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1427,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1428,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1429,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1430,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
